Smiles,Catalog ID,Plate_ID,Well
CN1N=CC(C(=O)NCCN2C=CC=C2)=C1N3C=CC=C3,Z1310912881,1953578-Y10-01,A01
CC(C)(C)OC(=O)N1CCN2N=CC(=C2C1)C=3C=CC=C4NC(=O)NC34,Z3512101126,1953578-Y10-01,B01
O=C(CCNC(=O)C=1C=CC=2C=NNC2C1)N[C@@H]3CCN(C3)C(=O)C4CCO4,Z6336130358,1953578-Y10-01,C01
CC=1C=CN2N=CC(C(=O)NC=3C=CC(OCC=4C=CC=C(C#N)C4)=C(F)C3)=C2N1,Z1096312231,1953578-Y10-01,D01
CC1CCCCC1C2=NC(=NN2CC=3C=C(F)C=C(F)C3)C4=NN=CN4,Z4873984490,1953578-Y10-01,E01
O=C(NC=1C=CC=CC1)C=2C=CC=C(C2)C(=O)N3CCN(CC3)C=4C=CC=CN4,Z2066007587,1953578-Y10-01,F01
CC=1C=NC(=NC1)N2CCCC3C2CCC4=C3N=CN4C,Z3071580788,1953578-Y10-01,G01
CN(C)C=1C=C(NC(=O)N2CCNC(=O)C2C=3C=CC(F)=CC3C)C=C(C1)C(F)(F)F,Z5335660469,1953578-Y10-01,H01
OCC1(CCOCC1)C(NC(=O)C2(CCN3C2)CCC3)C4CC4,Z2913537033,1953578-Y10-01,I01
CC(NC(=O)C1=CC=2C(Cl)=CC(Cl)=CC2N1)C=3C=CC(OCC(=O)N)=CC3,Z1839977548,1953578-Y10-01,J01
COC=1C=C(CC(=O)NC=2C=C(N(C)N2)C(F)(F)F)C=CC1C,Z3087209264,1953578-Y10-01,K01
COC1CN(CC(=O)N[C@@H](C(C)C)C(=O)OC)CC1(C)C,Z3319630569,1953578-Y10-01,L01
CC(C)NC(=O)C1(CC1)NC(=O)C=2C=CN=C(OCCO)C2,Z6361146343,1953578-Y10-01,M01
O=C(COC=1C=CC=NC1)NC2CC3(CCOCC3)OC=4C=CC=CC24,Z2852203134,1953578-Y10-01,N01
CCN1C=C(Cl)C(NC(=O)CN2N=C3CCCCCN3C2=O)=N1,Z2877085754,1953578-Y10-01,O01
CC1=NSC(NC2CCC=3NC=4C=CC(C)=CC4C3C2)=N1,Z1618307010,1953578-Y10-01,P01
OC(CN1CCN(CC(=O)N2CCC=3C=CC=CC23)CC1)C4CC4,Z1208103774,1953578-Y10-01,A02
CC(C)NC(=O)NC1CCN(CC1)C(=O)C=2C=CC=3CCN(C)C3C2,Z4424472937,1953578-Y10-01,B02
"CC(C)C(=O)NC1=NC(CC(=O)N2CC[C@@H](O)[C@H]2C=3C=CC(Cl)=CC3)=CS1 |&1:15,17,r|",Z4421005185,1953578-Y10-01,C02
COC=1C=CC(=CC1)C=2C=C(NN2)C(=O)N3CCCC(C3)C#N,Z2736415225,1953578-Y10-01,D02
CN(CCNC(=O)C(C)(C)F)C(=O)CC1C(=O)NC=2C=CC=CC12,Z4054367948,1953578-Y10-01,E02
CC1N(CCNC1=O)C(=O)C2=CN(C)N=C2C=3C(F)=CC=CC3F,Z6375136262,1953578-Y10-01,F02
CC=1C=CC=CC1N2N=CC(C(=O)N3CCN(CC3)C(=O)C=4C=CC=CC4)=C2N,Z1671466647,1953578-Y10-01,G02
CN(C)[C@@H](CO)C(=O)NC=1C=CN(CC=2C=CC=CC2)N1,Z6214180529,1953578-Y10-01,H02
"CN(C)C(=O)C(C)(C)C(=O)N1C[C@@H]2CC[C@H]1[C@H]2NC(=O)C3=COC(C#N)=C3 |&1:12,15,16,r|",Z6033271948,1953578-Y10-01,I02
O=C(NCCC1=NN=C2CCCCCN12)N3CCC(CC3)C4=CNC=N4,Z1364004882,1953578-Y10-01,J02
COC=1C=CC(=CC1)C2=NC(C)=C(S2)C(C)NC(=O)NCC3=CNN=C3C,Z1701548262,1953578-Y10-01,K02
O=C(CNC=1C=CC(C#N)=CC1)NCC2=NC(=NO2)C=3C=CC=CN3,Z1171626756,1953578-Y10-01,L02
FC=1C=CC(=CC1)C(=O)N2CCCN(CC2)C(=O)NC=3C=NN(C3)C4CCCCC4,Z6190451551,1953578-Y10-01,M02
CN1CCN(CC(=O)NC=2C=CC(=CC2)N3CCOCC3)CC1C(C)(C)C,Z2836923626,1953578-Y10-01,N02
CN1CC(=O)N(C(CN2C=NC=3C=CC=CC23)C=4C=CC(F)=CC4)C1=O,Z1868682305,1953578-Y10-01,O02
CC1=NN2C=CNC(=O)C2=C1C(=O)N3CCC(C3)C(=O)OC(C)(C)C,Z4662215468,1953578-Y10-01,P02
"O=C(CCNC(=O)C=1C=CSC1)N2C[C@@H]3CCS(=O)(=O)[C@@H]3C2 |&1:14,20,r|",Z2965765608,1953578-Y10-01,A03
CNC(=O)C1=CC=2C=C(NS(=O)(=O)C=3C=CC(OC)=C(CC(=O)O)C3)C=CC2N1,Z1955268602,1953578-Y10-01,B03
CC(C)N1N=CC=2C(=CC(=NC12)C=3C=CC=CC3C)C(=O)NC=4C=C5C=CC=CC5=NN4,Z3590119690,1953578-Y10-01,C03
CC1=NC=2C=CC(NC(=O)CC=3C=CC=C4N=CC=CC34)=CC2O1,Z3410095791,1953578-Y10-01,D03
FC1(F)CC(CN2CCC(C2)C(=O)NCC=3C=CC=CC3)C1,Z2438068879,1953578-Y10-01,E03
CN(CC=1C=CN(N1)C=2C=CC=CC2)C(=O)C=3C=CC(C#N)=C(Cl)C3,Z1742829857,1953578-Y10-01,F03
NC(=O)C=1C=CC(NC(=O)NCCN2CCC=3SC=CC3C2)=CC1,Z807174714,1953578-Y10-01,G03
CC1CC(N2C(=O)CN(CCC=3C=CC=CC3)C2=O)C4=NC=NN14,Z2569809118,1953578-Y10-01,H03
ClC=1C=C(CC(=O)NC=2C=NC=CC2C=3C=CC=CC3)C=C4OCCOC14,Z1864147155,1953578-Y10-01,I03
CC1=C(NC(=O)N2CN(CC3CC3)C(=O)C2)C(=O)N(C=4C=CC=CC4)N1C,Z1918505251,1953578-Y10-01,J03
CC(NS(=O)(=O)C=1C=CC=C(Cl)C1O)C=2C=CC=C(C2)S(=O)(=O)N(C)C,Z3352582078,1953578-Y10-01,K03
FC(F)(F)OC=1C=CC(NC(=O)NCC2=NN=NN2C=3C=CC=CC3)=CC1,Z1150498750,1953578-Y10-01,L03
NC(=O)C=1C=C(NC(=O)NC(C=2C=CC(F)=CC2)C=3C=CC=NC3)C=CC1F,Z1143624543,1953578-Y10-01,M03
FC=1C=CC=CC1N2CCC(NC(=O)C=3C=CC=C(N3)C(F)(F)F)C2=O,Z3409369244,1953578-Y10-01,N03
CC=1C=CC(=CC1C)C2=NN(CCC#N)C=C2C(=O)NC=3C=CC(F)=C(C3)C(=O)N,Z855052640,1953578-Y10-01,O03
FC=1C=C(F)C=C(C1)S(=O)(=O)NC=2C=CC(F)=C(C2)N3CCOC3=O,Z1955279940,1953578-Y10-01,P03
CNC(=O)C1CCCN(C1)C(=O)C=2C=CC(=CC2)N3C=CN=C3,Z1175486456,1953578-Y10-01,A04
O=C(CC=1C=CC=2NC(=O)NC2C1)N3CCOC(C3)C=4C=CC=CC4,Z1865939751,1953578-Y10-01,B04
CC1N(CCC=2N=CC=CC12)C(=O)CC3=NNC(=O)C=4C=CC=CC34,Z3648204186,1953578-Y10-01,C04
CC(NC(=O)CC1(CCC1)C(=O)[O-])C2=NC(=C(C)S2)C=3C=CC(Cl)=CC3,Z4188236166,1953578-Y10-01,D04
COCCOC=1C=CC(Cl)=CC1S(=O)(=O)NC(=O)C2=CSC(C)=C2,Z2072760342,1953578-Y10-01,E04
O=C(CSC1=NNC(=N1)C=2C=CC=NC2)NC=3C=CC(OC=4C=CC=CC4)=CC3,Z785899908,1953578-Y10-01,F04
FC1(F)CC1N2C=CC(=N2)S(=O)(=O)N3CCNS(=O)(=O)CC3,Z4141961043,1953578-Y10-01,G04
COC(C)(C(=O)N1CCN(CC1)C=2N=CC=C(N2)C(C)C)C=3C=CC=CC3,Z1698998471,1953578-Y10-01,H04
CC1(CCCOC1)NC(=O)NC=2C=CC=3C=CC=CC3N2,Z2843257524,1953578-Y10-01,I04
CC(C)N1C=C(C)C(NC(=O)CC=2C(C)=NN(CC3CC3)C2C)=N1,Z2474547550,1953578-Y10-01,J04
CN(C)C(=O)C=1C=CC=C(CNC(=O)N[C@H](CO)CC=2C=CC=CC2)C1,Z1779462125,1953578-Y10-01,K04
CC1(C)CN(CC(O1)C(F)(F)F)C(=O)C=2C=NC=3C=CC=CC3N2,Z2210045118,1953578-Y10-01,L04
NC(=O)C1(CCN(CC2=NC(CC=3C=CC=C(F)C3)=NO2)C1)C=4C=CC=CC4,Z2330661488,1953578-Y10-01,M04
C[C@@H](N1CC=2C=CC=CC2C1=O)C(=O)N3CCCCC=4C=CC=NC34,Z3000090277,1953578-Y10-01,N04
CN1C(=CC=2C=C(C=CC12)C(F)(F)F)C(=O)N3CCC4=C(C3)C=NN4C=5C=CC=CC5,Z1273482201,1953578-Y10-01,O04
CC=1C(F)=CC=CC1C(=O)NCC2(CCC(=O)N2)C=3C=CC=CC3,Z3893192740,1953578-Y10-01,P04
CN1C=NC=2C=CC=C(C(=O)N3CCC(CC3)[C@@H]4CC[C@@H](O4)C(=O)N)C12,Z2766395667,1953578-Y10-01,A05
O=C1N(CC2=CN(N=N2)C=3C=CC=CC3)C=CN4C=CC=C14,Z5006162112,1953578-Y10-01,B05
OC[C@@H]1C[C@H](O)CN1C(=O)C(=O)NC=2C=CC=C(C2)C3=NOC(=N3)C4CC4,Z1792519868,1953578-Y10-01,C05
CC1=NN(C(C)=C1CC(=O)N2CC(CO)C=3C=CC=CC23)C=4C=CC(Cl)=CC4Cl,Z2231314372,1953578-Y10-01,D05
COC(=O)C=1C=CC(C(=O)NC2=NC(=CS2)C=3C=CC=CC3C)=C(F)C1,Z1725813680,1953578-Y10-01,E05
CN1CCN(C(=O)C=2N(C)N=C3C=C(Br)C=CC23)C=4C=CC(F)=CC14,Z3476327911,1953578-Y10-01,F05
CN1C=C(CNC(=O)CC=2SC=NC2C3=CC=CS3)C=N1,Z4365312936,1953578-Y10-01,G05
O=C(CSC1=NC=C(O1)C=2C=CC=CC2)NCC=3C=CC=C(C#N)C3,Z907735106,1953578-Y10-01,H05
CC(C)(C)OC(=O)N1C2CCC1CC(CC(=O)NC(CO)C=3C=CC(F)=CC3)C2,Z1576646261,1953578-Y10-01,I05
O=C(NC=1C=CC=2NN=CC2C1)C=3C=CC=CC3SC=4C=CC=CC4,Z1264198196,1953578-Y10-01,J05
COC=1C=CC(=CC1)S(=O)(=O)NC2=NC(CC(=O)N3CC=4C=NNC4C3)=CS2,Z3759342803,1953578-Y10-01,K05
CC=1C=CC=2N=C(NC(=O)C3=CC=CN3CC=4C=CN=CC4)SC2C1,Z1005099266,1953578-Y10-01,L05
CN(C)C1CCN(CC1)C(C)(C)CNCC=2C=CC=C3NN=CC23,Z2697487654,1953578-Y10-01,M05
FC=1C=CC=C(C1)S(=O)(=O)NC=2C=CC=C(C2)C3CCC(=O)N3,Z3409369407,1953578-Y10-01,N05
CC(CC=1C=CC=CC1C(F)(F)F)N(C)C(=O)NC=2C=CC(F)=CC2,Z2105236918,1953578-Y10-01,O05
COC(=O)C1=CC(NC(=O)N2CCN(CC2)C(=O)C=3C=CC=CC3OC(F)F)=NN1C,Z3291091938,1953578-Y10-01,P05
FC(F)C1=NN=C2C=CC(=CN12)C(=O)NC3CCCN(C3)C=4C=CC(Cl)=CC4Cl,Z1831796794,1953578-Y10-01,A06
FC(F)OC=1C=CC(=CC1)N2N=CC3=CN(N=C3C2=O)C=4C=CC(Cl)=C(Cl)C4,Z3464816609,1953578-Y10-01,B06
CC=1C=C2N=C(C)C=C(C(=O)N3CCOCC3(C)C4CC4)N2N1,Z2966015566,1953578-Y10-01,C06
CCC(C)(C)C1CCC=2C(C#N)=C(NC(=O)CSC3=NN=C(C)N3)SC2C1,Z226765274,1953578-Y10-01,D06
CN1CCCC(CCNC(=O)C=2C=NC(=NC2)N3CCOCC3)C1,Z2736041951,1953578-Y10-01,E06
N(C=1C=CC=CN1)C=2C=C(C=CN2)C=3C=CC=C(C3)N4C=NN=N4,Z6047178562,1953578-Y10-01,F06
CN1C(=NC=2C=CC=CC12)C3=CN(N=N3)C4CCNCC4,Z2527352074,1953578-Y10-01,G06
O=C(CN1C(=CC=2C=CC=CC12)C=3C=CC=CC3)N4CCCC5(C4)NC(=O)NC5=O,Z1929437017,1953578-Y10-01,H06
CC(CNC(=O)C1CCN(CC1)C=2C=CC(F)=CC2C#N)NC(=O)OC(C)(C)C,Z6190457894,1953578-Y10-01,I06
CC1=CC(CN2C(=NN=C2C=3C=CC=CC3)N4C[C@@H]5CCC[C@@H]5C4)=NO1,Z3011900337,1953578-Y10-01,J06
CC1CC(C(C)O1)C(=O)N2CCN(CC2)C(=O)NC=3C=CC=C(C)C3,Z2767467893,1953578-Y10-01,K06
CC(C)C[C@H](NC(=O)C=1C=C2C=C(Cl)C=CN2N1)C(=O)N3CCOCC3,Z2454356905,1953578-Y10-01,L06
CC=1C=C(C=CC1NC(=O)C2=CC=CO2)C(=O)OCCCN3C(=O)NC=4C=CC=CC4C3=O,Z6165494475,1953578-Y10-01,M06
CN1N=CC=C1C2CCCN(C2)C(=O)CC=3C=CC=4NC(=O)NC4C3,Z2013226943,1953578-Y10-01,N06
COC=1C=CC(=CC1)N2C=C(CNC(=O)N(C)CCC3CCCCN3C)N=N2,Z1396074974,1953578-Y10-01,O06
FC=1C=CC(=CC1)C2CN(CCO2)C(=O)C=3C=CC4=NOC(C=5C=CC(F)=CC5)=C4C3,Z1482232337,1953578-Y10-01,P06
COC=1C=CC(C)=CC1N2C=CC(=N2)C(=O)NS(=O)(=O)C=3C=NC=4N(C)N=CC4C3,Z1741563752,1953578-Y10-01,A07
CC(C)(CC1CCCN(C1)C=2N=C3CCOCC3=CC2C#N)C(=O)N,Z2273327573,1953578-Y10-01,B07
FC1(F)CC(C1)C(=O)N2CCC(CNC(=O)C3=CC=4C=C(Cl)C=CC4N3)C2,Z4002424598,1953578-Y10-01,C07
CC(C)CN(CC=1C=CC=CN1)C(=O)C=2C=NC=3NNC(=O)C3C2,Z4489290021,1953578-Y10-01,D07
CC(SC1=NC=C(C=2C=CC=CC2)N1CC3CCCO3)C=4N=CC=CN4,Z2918241540,1953578-Y10-01,E07
CC=1C=C(NC(=O)C=2C=CC=C(N2)C(=O)N3CCCC3)N(N1)C4=NC=5C=CC=CC5S4,Z3889890124,1953578-Y10-01,F07
O=C(NC=1C=CC=C(C1)C=2C=CC=CC2)N3CCCC(CC3)N4CCCC4=O,Z2361043406,1953578-Y10-01,G07
ClC1(Cl)CC1C(=O)NC=2C=CC(=CC2)C3CC(=O)NC(=O)N3,Z2647277417,1953578-Y10-01,H07
NC(=O)C1=NN(CC(O)CN2C(=O)C=3C=CC=CC3C2=O)C(=O)C=4C=CC=CC14,Z287319728,1953578-Y10-01,I07
CCN(C(=O)C=1C=CC=CC1)C=2C=CC(=CC2)N3CCOCC3,Z2802212251,1953578-Y10-01,J07
OCCC(NC(=O)NC=1C=CC=2N(CC3(CC#N)CC3)C(=O)CCC2C1)C=4C=CC(F)=CC4,Z4400903614,1953578-Y10-01,K07
COC(=O)C=1C=CC=C(NC(=O)CN2C(=O)NC(CC=3C=CC=CC3)(C2=O)C=4C=CC=CC4)C1,Z16325507,1953578-Y10-01,L07
CN1N=C(C=C1NS(=O)(=O)C=2C=C3CCC(=O)NC3=CC2F)C4CCCCC4,Z1431661897,1953578-Y10-01,M07
O=C(NCC1=CC=CC(=O)N1)C=2C=CC=3C(=O)OC(CC3C2)C=4C=CC=CC4,Z1578640976,1953578-Y10-01,N07
O=C(CCC1=NC=2C=CC=CC2C(=O)N1)N3CC(C3)OC=4C=CC=CC4,Z1082663050,1953578-Y10-01,O07
"FC=1C=CC=NC1CN[C@@H]2CCC(=O)N[C@H]2C=3C=CC=CC3 |&1:9,15,r|",Z4425089242,1953578-Y10-01,P07
CC(C)S(=O)(=O)N1CCC(CC1)NC(=O)C2=NN(C)C=3CCCCC23,Z2276489217,1953578-Y10-01,A08
CC1CCN(C(C1)C(=O)N)C=2C=C(N=CN2)C3=CC=CS3,Z3393951732,1953578-Y10-01,B08
CC=1C=CC(NC(=O)C2CCCN(CC(F)(F)F)C2)=CC1N3C=NN=N3,Z810017458,1953578-Y10-01,C08
CC1=NC=2C=C(C=CC2C(=O)N1)C(=O)N3CCN(CC3)C=4C=CN=NC4,Z3362331184,1953578-Y10-01,D08
CC1=NC(=CS1)C2=CNC(=C2)C(=O)N3CCC=4NN=C(C)C4C3,Z4112124077,1953578-Y10-01,E08
CC1=C(N=NN1C=2C=CC=3N=CC=CC3C2)C(=O)N4CCCCC4CNC(=O)NC=5C=CC=CC5,Z1161157772,1953578-Y10-01,F08
O=C(NC1CCN(CC1)C(=O)C=2C=NNC2)C=3C=CC=4CCOC4C3,Z3354599535,1953578-Y10-01,G08
O=C(NCC1=NC(=NN1)C2=CC=CS2)NC=3C=CC=C(NC(=O)C=4C=CC=CC4)C3,Z1172165562,1953578-Y10-01,H08
O=C(CC1=CC=NN1C2CCC2)NC=3C=C4CCCCCC4=CN3,Z5879934696,1953578-Y10-01,I08
CC(C)(C)OC(=O)NC1CCC=2N=CC(NC(=O)NCC(C)(O)C=3C=CC(F)=CC3F)=CC2C1,Z4400904123,1953578-Y10-01,J08
C(OC=1C=CC(=CN1)C2=NOC(=N2)C3(CCCN4CCC3)C4)C5CC5,Z2996917895,1953578-Y10-01,K08
CC(C)(C)C=1C=CC(OCC(O)CN2CCOCC2)=CC1,Z31371832,1953578-Y10-01,L08
CC=1C=CC(Br)=CC1NC(=O)C=2C=NN3CCC(CNC(=O)OC(C)(C)C)CC23,Z6190468775,1953578-Y10-01,M08
O=C(OCC1CCC1)C=2C=NC=3N(CC=4C=CC=CC4)N=CC3C2,Z1291486083,1953578-Y10-01,N08
CCN1CCN(CC1=O)C(=O)CNC(=O)C2=CC=C(Br)S2,Z1674398562,1953578-Y10-01,O08
NC(=O)CNC(=O)C=1C=CC=C(NC(=O)C2=CC=3C(Br)=CC=C(Cl)C3N2)C1,Z4421148536,1953578-Y10-01,P08
CCNC=1C=CC(NC(=O)C(F)(F)CC2=C(C)NC=3C=CC=CC23)=CN1,Z4119329467,1953578-Y10-01,A09
CC1=NC(CCNC(=O)C=2C=CC(F)=C(O)C2F)=C(C)O1,Z3542214409,1953578-Y10-01,B09
CC=1SC=2N=C(N=C(N3CCC(C3)S(=O)(=O)N)C2C1C)C=4C=CC=NC4,Z1183914701,1953578-Y10-01,C09
COC=1C=CC(=CC1)N2N=NN=C2S(=O)(=O)CC=3C=CC(=CC3)C(=O)N4CCCCC4,Z4295801910,1953578-Y10-01,D09
NC(=O)NC=1C=CC(NC(=O)CSC2=NN=C(C=3C=CC(F)=CC3)N2C=4C=CC=CC4)=CC1,Z242990690,1953578-Y10-01,E09
CN1CCCCC1C(=O)NCCNC=2N=CC(Cl)=CC2Cl,Z1171691249,1953578-Y10-01,F09
FC(F)(F)C=1C=CC(=CC1)C2=NC(CC(=O)NC=3C=C4CCCN4N3)=CS2,Z3716793163,1953578-Y10-01,G09
O=C(NC[C@H]1CCCCN1)C=2SC=CC2S(=O)(=O)N3CCC=4C=CC=CC34,Z3827524855,1953578-Y10-01,H09
FC=1C=CC(C#N)=CC1NC(=O)C2CN(C(=O)C2)C=3C=CC=CC3,Z3409369175,1953578-Y10-01,I09
FC=1C=CC(=CC1C(=O)OCC(=O)NC=2C=CC=CC2N3CCCC3=O)N4CCNC4=O,Z1243542885,1953578-Y10-01,J09
CCCC(NC(=O)CC1=CNC=2C=NC=CC12)C3=NN=NN3,Z2222786610,1953578-Y10-01,K09
CN1N=CC=C1C2=CCN(CC2)C=3C=CC(=NN3)C(=O)NC4CCCC4,Z2094199630,1953578-Y10-01,L09
ClC=1C=CC(=CC1Cl)N2C=NC(=C2)C(=O)NCCC=3C=NNC3,Z2178320793,1953578-Y10-01,M09
OC(=O)C=1C=CC=CC1C2CCN(CC2)C(=O)C3=CSC(=N3)C=4C=CC=CN4,Z1785644343,1953578-Y10-01,N09
COC(=O)C=1C=CC(CSC2=NN=C(C3=CNC=4C=CC=CC34)N2C5CC5)=CC1F,Z1401013255,1953578-Y10-01,O09
O=C(CSC1=NC=2C=CC=CC2S1)N3CCN(CC3)C(=O)C=4C=CC(=O)NC4,Z1033183886,1953578-Y10-01,P09
CC(C)C=1C=C(C(=O)NC=2C=CC=3CCC(=O)NC3C2)C=4C(C)=NN(C4N1)C(C)(C)C,Z1261986388,1953578-Y10-01,A10
CC1=NN(C=C1CNC=2C=CC=C(C2)C(=O)N3CCC(O)CC3)C=4C=CC=CC4,Z1462679980,1953578-Y10-01,B10
COC=1C=C2CCN(CC2=CC1OC)C(=O)CN3CCN(CC3)C=4C=CC=NN4,Z1002956778,1953578-Y10-01,C10
FC(F)(F)CN1CCC(C1)NC2CCC(CC2)NC(=O)COC=3C=CC(Cl)=CC3,Z2225996168,1953578-Y10-01,D10
FC(F)(F)C=1C=CC(CN2C(=O)NC(CC3CC3)C2=O)=NC1,Z4312769332,1953578-Y10-01,E10
COC1(C)CC(NC(=O)N2CCN(CC2)C3CCOC3)C1(C)C,Z2601346375,1953578-Y10-01,F10
CC=1C=C(CC2=NC(=NN2C3CCS(=O)(=O)CC3)C=4C=CC=C(C)C4)ON1,Z5428054186,1953578-Y10-01,G10
CC1CC1C(=O)NC2=NC=3C=CC=CC3N2C=4C=CN(C)N4,Z2784483527,1953578-Y10-01,H10
CC1CN2N=C(C=C2CN1C(=O)OC(C)(C)C)C(=O)NC=3C=CC(O)=NC3,Z3409590969,1953578-Y10-01,I10
CC=1OC(=NC1C(=O)N2CCC(C2)NS(=O)(=O)C)C=3C=CC=CC3,Z1220503405,1953578-Y10-01,J10
O=C(N1CCCCC1CCC=2C=CC=CC2)C=3C=CC=CC3C4=NC=NN4,Z6184663410,1953578-Y10-01,K10
"O[C@@H]1CC(CN2C=CN=C2)C[C@H]1NC(=O)CC=3C=CC(=CC3)N4C=CN=C4 |&1:1,11,r|",Z3687064734,1953578-Y10-01,L10
CC(CC=1C(C)=NN(C)C1C)C2=NC(=NO2)C=3C=CC=4OCCC4C3,Z1507608833,1953578-Y10-01,M10
CC(C)CCC=1C=CC(NCC2=CSC(=N2)C=3C=NN(C)C3)=NC1,Z2697907987,1953578-Y10-01,N10
CC=1C=C(NC(=O)COC=2C=CC=3C(=O)N(C4CCC(=O)NC4=O)C(=O)C3C2)N(C)N1,Z5000456027,1953578-Y10-01,O10
CC=1C=CC=2NN=CC2C1C=3C=CC(=CC3)N4CCCC4=O,Z5330395478,1953578-Y10-01,P10
O=C1CCCN1CC=2C=CC=CC2NCC3=CN=C(S3)C=4C=CSC4,Z1374938277,1953578-Y10-01,A11
CNC(=O)C1CN(CCO1)C(=O)C=2C=CC=3NC(=O)NC3N2,Z2027685700,1953578-Y10-01,B11
CC(CN1N=CC=2C=CC=CC12)C(=O)N3CCC(CC3)N4C=CC(=N4)C(F)(F)F,Z2044204010,1953578-Y10-01,C11
O=C1CC=2C=C(NS(=O)(=O)C=3C=CC=C(C3)C=4C=CC=CC4)C=CC2N1,Z2067478346,1953578-Y10-01,D11
CC(C)CCN1C=C(N=N1)C(=O)NC=2C=CC(=CC2)N3C=NC(C)=C3C,Z2188081604,1953578-Y10-01,E11
CCN1N=CC(NS(=O)(=O)C=2C=CC(Br)=C(C)C2)=C1C(F)(F)F,Z1989654708,1953578-Y10-01,F11
CCSC1(CC1)C(=O)NC2CC=3C=CC(Br)=CC3NC2=O,Z3591390877,1953578-Y10-01,G11
CC(NC(=O)C=1C=CC=C2C(=O)C(C)=C(OC12)C=3C=CC=CC3)C=4C=CC=5NC(=O)CC5C4,Z510547088,1953578-Y10-01,H11
CC1=NOC=2N=CC(=CC12)S(=O)(=O)NC=3C=CC(CN4C(=O)CCCC4=O)=CC3,Z1679760826,1953578-Y10-01,I11
CC1(CCN(C1)C(=O)NC=2C=CC=C(C2)C=3C=CC=4OCCC4C3)C(=O)O,Z2362283875,1953578-Y10-01,J11
CCOC(=O)C=1NC(C)=C(C1C)S(=O)(=O)NC=2C=CC=3C(=O)N(C)C(=O)N(C)C3C2,Z5099661806,1953578-Y10-01,K11
CC=1C=C(N2CCN(CC2)C(=O)C=3C=CC=4C(=O)N5CCCCCC5=NC4C3)N6N=CN=C6N1,Z383457526,1953578-Y10-01,L11
CN(C(=O)C1=CC(=NN1CC2CC2)C=3C=CC(Cl)=CC3)C=4C=CC=5NC(C)=NC5C4,Z5057725931,1953578-Y10-01,M11
FC=1C=CC=CC1C(=O)N(CC(F)(F)F)C2CCN(CC2)C(=O)C=3C=CC=C4NN=CC34,Z1261430774,1953578-Y10-01,N11
COC=1C=C(F)C(NC(=O)N2CCOC(C)(C2)C=3C=CC=CC3)=CC1F,Z1417593264,1953578-Y10-01,O11
CC(C)NC(=O)NC=1C=CC(NC(=O)C=2C=NN(C2C(F)(F)F)C=3C=CC=CC3)=CC1,Z288936748,1953578-Y10-01,P11
CC(C)(CC=1C=CC=CC1)C(NCCC=2C=NC=CN2)C3=NN=NN3C=4C=CC=5OCOC5C4,Z6309268427,1953578-Y10-01,A12
CCOC=1C=CC(=CC1)C(=O)N(C)C2CCN(CC2)C=3C=NC=CN3,Z1929146667,1953578-Y10-01,B12
CC=1C=CC(=CC1Br)C=2N=C(C=3C=CC=NN3)N(CC(F)F)N2,Z5370420776,1953578-Y10-01,C12
COC=1C=CC(CCNC(=O)N2CCC[C@H]2CN3CCOCC3)=CC1F,Z2182648177,1953578-Y10-01,D12
CC(SC=1C=CC(C#N)=CC1)C(=O)N2CCCN(CC2)C(=O)C=3C=CC(F)=CC3,Z1049162396,1953578-Y10-01,E12
CC(NC(=O)N1CCC(C1)C2CCCC2)C3=NN=C(N3)C(F)(F)F,Z3268555585,1953578-Y10-01,F12
CCCC(C)C=1C=C(NS(=O)(=O)C=2C=NC=C(C2)C(=O)OC)NN1,Z1918148130,1953578-Y10-01,G12
CC1CNCC(CN2C=C(N=N2)C=3C=CC=C(NCC4=CC=CS4)C3)C1,Z5922108152,1953578-Y10-01,H12
CC1N(C2CCC2)C(=O)N(CC=3C=CC(OC(F)(F)F)=CC3)C1=O,Z1868557177,1953578-Y10-01,I12
CC1CC(CN1C(=O)NCC=2C=CC=NC2)C=3C=CC(Br)=CC3,Z2697237249,1953578-Y10-01,J12
CCOC(=O)C(NS(=O)(=O)C1=CN=CS1)C2CCCCO2,Z3656285220,1953578-Y10-01,K12
COC=1C=C(OC)N=C(N1)C2=CN(N=N2)C3CCC(=O)NC3=O,Z6032284737,1953578-Y10-01,L12
COC=1C=C(CNC=2C=CC=CC2N(C)C(=O)C)N=C(OC)N1,Z3797368399,1953578-Y10-01,M12
"COC=1C=CC=C(CC2=NOC(=N2)[C@@H]3C[C@H]3C=4C=CC(F)=CC4F)N1 |&1:13,15,r|",Z2997025288,1953578-Y10-01,N12
O=C(NC1(CC2C1)CN2C(=O)[C@H]3CNC(=O)N3)C=4C=CC=5CCC5C4,Z6272363007,1953578-Y10-01,O12
CC1CNCC(CN2C=C(N=N2)C3=CN4C=CC=CC4=N3)C1,Z4212698351,1953578-Y10-01,P12
CN1N=C(C=C1NC(=O)C=2C=CC=NC2O)C3CCCCC3,Z1433892504,1953578-Y10-01,A13
CC1=NSC=C1NS(=O)(=O)C=2C=CC=C3CC(C)(C)OC32,Z3338741631,1953578-Y10-01,B13
CCN(CC1=NC=2C=CC=CC2C(=O)N1)C(=O)C=3C=CN=CN3,Z1742442763,1953578-Y10-01,C13
CC=1C=CN(N1)C=2C=CC(CNC(=O)C=3C(C)=NC=NC3C)=CN2,Z4457795383,1953578-Y10-01,D13
