molecule_chembl_id,canonical_smiles
CHEMBL14119,CC1CCC(=NNc2ccccc2C(=O)O)c2ncc(C(=O)NO)c(=O)n21
CHEMBL13080,COC(=O)CC(C(=O)Oc1c(OC)cccc1OC)N1CCCCC1
CHEMBL268174,COc1nc(C)cnc1NS(=O)(=O)c1cccc2c(N(C)C)cccc12
CHEMBL266098,O=C1[C@@H](NS(=O)(=O)c2ccc(-c3ccccn3)s2)CCN1Cc1cc2[nH]cccc-2n1
CHEMBL12910,O=C1NCCN1CCN1CCC(c2cn(-c3ccc(F)cc3)c3ccc(C(F)(F)F)cc23)CC1
CHEMBL8667,CCCCCC(O)c1cccc(OCc2cccc(C#N)c2)c1
CHEMBL267616,COc1ccc(CC2CCc3nc(N)nc(N)c3C2)cc1OC
CHEMBL269685,C=CCc1c(O)n(Cc2ccccc2)c2nc3c(c(=O)n(C)c(=O)n3C)n2c1=O
CHEMBL11250,CC1CCC2N(C1)CC1[C@](O)(C(O)C[C@@]3(O)C4CCC5C6(O)OC4(C[C@@]13O)C5(C)CCC6O)[C@]2(C)O
CHEMBL12302,Cc1cc(/C=C/c2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)on1
CHEMBL7039,O=C(Oc1ccc2[nH]c(C(=O)c3cc4ccccc4[nH]3)cc2c1)c1cccc(Oc2ccccc2)c1
CHEMBL10980,COc1cc(CC(C)NC(C)C)c(OC)cc1I
CHEMBL14825,CC(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)NCC(N)=O)C(C)C
CHEMBL274555,CN(C)CCCOc1cc(C(=O)Nc2ccc3[nH]ccc3c2)n(Cc2ccccc2)n1
CHEMBL10831,CCCCCCCCCCCCNC(C)Cc1cc(OC)c(I)cc1OC
CHEMBL13747,CC(=O)O.CCN(CCc1cccs1)C(=O)CNC(=O)[C@@H](CCCN=C(N)N)NC(=O)[C@@H](N)Cc1ccc(O)cc1
CHEMBL14076,COc1cc2c(cc1C(F)(F)F)N(C(=O)Nc1cccc(-c3cccnc3C)c1)CC2
CHEMBL7132,C[C@@H](N)Cc1c2ccoc2c(C(F)(F)F)c2ccoc12.Cl
CHEMBL7448,COc1ccc2c(ccc3oc([N+](=O)[O-])cc32)c1Br
CHEMBL10115,COc1cccc2c1CCC[C@H]2CN(C)CCc1ccc2nc(O)oc2c1
